Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202509,47,117,3,6,Marshall County                                             ,25,25,7091467,0,0,0,0,0,0,1,7,946859,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,119,3,6,Maury County                                                ,96,96,23086154,0,0,0,0,0,0,1,5,376841,33,33,5978155,0,0,0,0,0,0,0,0,0
202509,47,121,3,6,Meigs County                                                ,7,7,2004669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,123,3,6,Monroe County                                               ,15,15,6027821,0,0,0,0,0,0,0,0,0,14,14,5792000,0,0,0,0,0,0,0,0,0
202509,47,125,3,6,Montgomery County                                           ,86,86,23518115,5,10,1839702,3,11,2216563,10,85,10560000,86,86,23518115,5,10,1839702,3,11,2216563,10,85,10560000
202509,47,127,3,6,Moore County                                                ,3,3,715793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,129,3,6,Morgan County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,131,3,6,Obion County                                                ,3,3,617000,0,0,0,0,0,0,0,0,0,3,3,617000,0,0,0,0,0,0,0,0,0
202509,47,133,3,6,Overton County                                              ,1,1,152059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,135,3,6,Perry County                                                ,1,1,195168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,139,3,6,Polk County                                                 ,16,16,2897838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,141,3,6,Putnam County                                               ,27,27,8501013,0,0,0,0,0,0,0,0,0,27,27,8501013,0,0,0,0,0,0,0,0,0
202509,47,143,3,6,Rhea County                                                 ,14,14,3108569,0,0,0,0,0,0,0,0,0,14,14,3108569,0,0,0,0,0,0,0,0,0
202509,47,145,3,6,Roane County                                                ,39,39,8218335,0,0,0,0,0,0,0,0,0,39,39,8218335,0,0,0,0,0,0,0,0,0
202509,47,147,3,6,Robertson County                                            ,56,56,17299351,0,0,0,1,3,461363,0,0,0,56,56,17299351,0,0,0,1,3,461363,0,0,0
202509,47,149,3,6,Rutherford County                                           ,118,118,34560211,0,0,0,0,0,0,0,0,0,102,102,31017957,0,0,0,0,0,0,0,0,0
202509,47,151,3,6,Scott County                                                ,1,1,253217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,153,3,6,Sequatchie County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,155,3,6,Sevier County                                               ,52,52,15760680,3,6,1037647,0,0,0,2,18,2071007,51,51,15403251,0,0,0,0,0,0,1,6,771012
202509,47,157,3,6,Shelby County                                               ,130,130,39140251,0,0,0,0,0,0,0,0,0,130,130,39140251,0,0,0,0,0,0,0,0,0
202509,47,159,3,6,Smith County                                                ,40,40,12766487,0,0,0,0,0,0,0,0,0,39,39,12580396,0,0,0,0,0,0,0,0,0
202509,47,161,3,6,Stewart County                                              ,2,2,424738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,163,3,6,Sullivan County                                             ,37,37,10682617,0,0,0,0,0,0,0,0,0,17,17,6702611,0,0,0,0,0,0,0,0,0
202509,47,165,3,6,Sumner County                                               ,182,182,64081289,9,18,2930694,0,0,0,0,0,0,180,180,63623701,8,16,2620218,0,0,0,0,0,0
202509,47,167,3,6,Tipton County                                               ,12,12,3109839,0,0,0,0,0,0,0,0,0,8,8,2311140,0,0,0,0,0,0,0,0,0
202509,47,169,3,6,Trousdale County                                            ,7,7,1136205,0,0,0,1,3,167197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,171,3,6,Unicoi County                                               ,2,2,348603,0,0,0,0,0,0,0,0,0,1,1,137000,0,0,0,0,0,0,0,0,0
202509,47,173,3,6,Union County                                                ,15,15,3454842,0,0,0,0,0,0,0,0,0,15,15,3454842,0,0,0,0,0,0,0,0,0
202509,47,175,3,6,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,177,3,6,Warren County                                               ,17,17,7216150,0,0,0,0,0,0,0,0,0,17,17,7216150,0,0,0,0,0,0,0,0,0
202509,47,179,3,6,Washington County                                           ,38,38,18540984,2,4,851835,0,0,0,0,0,0,38,38,18540984,2,4,851835,0,0,0,0,0,0
202509,47,181,3,6,Wayne County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,47,183,3,6,Weakley County                                              ,6,6,1779630,0,0,0,0,0,0,0,0,0,6,6,1779630,0,0,0,0,0,0,0,0,0
202509,47,185,3,6,White County                                                ,15,15,3652711,0,0,0,0,0,0,0,0,0,14,14,3507117,0,0,0,0,0,0,0,0,0
202509,47,187,3,6,Williamson County                                           ,88,88,83208196,0,0,0,0,0,0,0,0,0,88,88,83208196,0,0,0,0,0,0,0,0,0
202509,47,189,3,6,Wilson County                                               ,118,118,42180878,0,0,0,0,0,0,0,0,0,118,118,42180878,0,0,0,0,0,0,0,0,0
202509,48,001,3,7,Anderson County                                             ,2,2,449000,0,0,0,0,0,0,0,0,0,2,2,449000,0,0,0,0,0,0,0,0,0
202509,48,003,3,7,Andrews County                                              ,10,10,1000000,0,0,0,0,0,0,0,0,0,10,10,1000000,0,0,0,0,0,0,0,0,0
202509,48,005,3,7,Angelina County                                             ,7,7,1966195,1,2,230188,0,0,0,0,0,0,6,6,1701025,0,0,0,0,0,0,0,0,0
202509,48,007,3,7,Aransas County                                              ,17,17,4760135,0,0,0,0,0,0,0,0,0,12,12,3552200,0,0,0,0,0,0,0,0,0
202509,48,009,3,7,Archer County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,011,3,7,Armstrong County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,013,3,7,Atascosa County                                             ,33,33,9705946,0,0,0,0,0,0,0,0,0,26,26,7696434,0,0,0,0,0,0,0,0,0
202509,48,015,3,7,Austin County                                               ,21,21,6254813,0,0,0,0,0,0,0,0,0,6,6,2114960,0,0,0,0,0,0,0,0,0
202509,48,017,3,7,Bailey County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,019,3,7,Bandera County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,021,3,7,Bastrop County                                              ,116,116,35586405,5,10,1171016,0,0,0,0,0,0,116,116,35586405,5,10,1171016,0,0,0,0,0,0
202509,48,025,3,7,Bee County                                                  ,1,1,123024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,027,3,7,Bell County                                                 ,146,146,43762868,19,38,5259916,0,0,0,1,102,12000000,58,58,17281855,16,32,4510456,0,0,0,1,102,12000000
202509,48,029,3,7,Bexar County                                                ,275,275,79814005,0,0,0,0,0,0,9,45,7750485,246,246,72437035,0,0,0,0,0,0,9,45,7750485
202509,48,031,3,7,Blanco County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,035,3,7,Bosque County                                               ,4,4,370000,0,0,0,0,0,0,0,0,0,3,3,120000,0,0,0,0,0,0,0,0,0
202509,48,037,3,7,Bowie County                                                ,3,3,762474,2,4,467186,1,3,293334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,039,3,7,Brazoria County                                             ,148,148,56963844,0,0,0,1,3,320000,0,0,0,130,130,52024528,0,0,0,1,3,320000,0,0,0
202509,48,041,3,7,Brazos County                                               ,136,136,34662334,3,6,600000,4,16,1026828,1,176,49832865,136,136,34662334,3,6,600000,4,16,1026828,1,176,49832865
202509,48,043,3,7,Brewster County                                             ,1,1,117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,047,3,7,Brooks County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,049,3,7,Brown County                                                ,12,12,3177538,1,2,300000,0,0,0,0,0,0,4,4,1018615,1,2,300000,0,0,0,0,0,0
202509,48,051,3,7,Burleson County                                             ,2,2,324708,0,0,0,0,0,0,0,0,0,2,2,324708,0,0,0,0,0,0,0,0,0
202509,48,053,3,7,Burnet County                                               ,49,49,16966641,0,0,0,0,0,0,0,0,0,34,34,12880873,0,0,0,0,0,0,0,0,0
202509,48,055,3,7,Caldwell County                                             ,35,35,9142062,1,2,234203,0,0,0,0,0,0,2,2,592410,1,2,234203,0,0,0,0,0,0
202509,48,057,3,7,Calhoun County                                              ,12,12,4576781,0,0,0,0,0,0,0,0,0,11,11,4306600,0,0,0,0,0,0,0,0,0
202509,48,059,3,7,Callahan County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,061,3,7,Cameron County                                              ,124,124,30011348,4,8,967968,0,0,0,3,58,13950251,29,29,11451973,0,0,0,0,0,0,0,0,0
202509,48,063,3,7,Camp County                                                 ,2,2,605281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,065,3,7,Carson County                                               ,2,2,512439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,067,3,7,Cass County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,069,3,7,Castro County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,071,3,7,Chambers County                                             ,36,36,9827190,0,0,0,0,0,0,0,0,0,21,21,6216350,0,0,0,0,0,0,0,0,0
202509,48,073,3,7,Cherokee County                                             ,3,3,515000,0,0,0,0,0,0,0,0,0,3,3,515000,0,0,0,0,0,0,0,0,0
202509,48,075,3,7,Childress County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,077,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,079,3,7,Cochran County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,081,3,7,Coke County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,083,3,7,Coleman County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,085,3,7,Collin County                                               ,818,818,284742989,1,2,323152,0,0,0,6,750,130277216,597,597,179180538,1,2,323152,0,0,0,2,556,102610289
202509,48,087,3,7,Collingsworth County                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,089,3,7,Colorado County                                             ,2,2,413620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,091,3,7,Comal County                                                ,123,123,36410053,0,0,0,0,0,0,0,0,0,123,123,36410053,0,0,0,0,0,0,0,0,0
202509,48,093,3,7,Comanche County                                             ,1,1,302641,1,2,249820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,095,3,7,Concho County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,097,3,7,Cooke County                                                ,5,5,1089928,0,0,0,0,0,0,0,0,0,4,4,896017,0,0,0,0,0,0,0,0,0
202509,48,099,3,7,Coryell County                                              ,22,22,2404395,17,34,2483792,0,0,0,0,0,0,21,21,2118929,17,34,2483792,0,0,0,0,0,0
202509,48,101,3,7,Cottle County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,103,3,7,Crane County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,107,3,7,Crosby County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,109,3,7,Culberson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,111,3,7,Dallam County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,113,3,7,Dallas County                                               ,369,369,103451961,18,36,5816739,4,12,1845451,9,497,85599801,335,335,95242582,18,36,5816739,4,12,1845451,9,497,85599801
202509,48,115,3,7,Dawson County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,117,3,7,Deaf Smith County                                           ,2,2,605281,1,2,249820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,119,3,7,Delta County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,121,3,7,Denton County                                               ,439,439,126452057,18,36,6146953,2,6,822242,2,420,81922217,271,271,85537709,7,14,2960779,0,0,0,2,420,81922217
202509,48,123,3,7,DeWitt County                                               ,1,1,296205,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202509,48,127,3,7,Dimmit County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,129,3,7,Donley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,133,3,7,Eastland County                                             ,2,2,444353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,135,3,7,Ector County                                                ,55,55,18850300,0,0,0,0,0,0,0,0,0,55,55,18850300,0,0,0,0,0,0,0,0,0
202509,48,139,3,7,Ellis County                                                ,163,163,46056519,3,6,969457,0,0,0,0,0,0,124,124,38188413,3,6,969457,0,0,0,0,0,0
202509,48,141,3,7,El Paso County                                              ,133,133,31172960,3,6,776710,1,3,395428,1,16,1886141,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,143,3,7,Erath County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,145,3,7,Falls County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,147,3,7,Fannin County                                               ,5,5,1692588,0,0,0,0,0,0,0,0,0,4,4,1405000,0,0,0,0,0,0,0,0,0
202509,48,149,3,7,Fayette County                                              ,4,4,45000,0,0,0,0,0,0,0,0,0,4,4,45000,0,0,0,0,0,0,0,0,0
202509,48,153,3,7,Floyd County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,157,3,7,Fort Bend County                                            ,646,646,191007643,1,2,323152,0,0,0,14,403,66994071,620,620,183530347,1,2,323152,0,0,0,13,351,60453783
202509,48,159,3,7,Franklin County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,161,3,7,Freestone County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,163,3,7,Frio County                                                 ,1,1,101809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,165,3,7,Gaines County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,167,3,7,Galveston County                                            ,275,275,76590204,0,0,0,0,0,0,0,0,0,164,164,49870259,0,0,0,0,0,0,0,0,0
202509,48,169,3,7,Garza County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,171,3,7,Gillespie County                                            ,3,3,639443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,175,3,7,Goliad County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,177,3,7,Gonzales County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,179,3,7,Gray County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,181,3,7,Grayson County                                              ,78,78,22987487,0,0,0,0,0,0,15,312,40000000,74,74,21242895,0,0,0,0,0,0,15,312,40000000
202509,48,183,3,7,Gregg County                                                ,9,9,2665845,0,0,0,0,0,0,0,0,0,9,9,2665845,0,0,0,0,0,0,0,0,0
202509,48,185,3,7,Grimes County                                               ,6,6,970994,0,0,0,0,0,0,0,0,0,6,6,970994,0,0,0,0,0,0,0,0,0
202509,48,187,3,7,Guadalupe County                                            ,104,104,23560491,1,2,254624,0,0,0,1,15,1842300,81,81,18403082,0,0,0,0,0,0,0,0,0
202509,48,189,3,7,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,191,3,7,Hall County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,193,3,7,Hamilton County                                             ,1,1,100602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,195,3,7,Hansford County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,197,3,7,Hardeman County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,199,3,7,Hardin County                                               ,36,36,10467175,0,0,0,0,0,0,0,0,0,36,36,10467175,0,0,0,0,0,0,0,0,0
202509,48,201,3,7,Harris County                                               ,1265,1265,379413275,76,152,34451376,0,0,0,20,1165,171168524,1236,1236,370217768,75,150,34062536,0,0,0,20,1165,171168524
202509,48,203,3,7,Harrison County                                             ,2,2,575177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,207,3,7,Haskell County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,209,3,7,Hays County                                                 ,249,249,81220594,0,0,0,0,0,0,2,80,8321679,97,97,47170754,0,0,0,0,0,0,0,0,0
202509,48,211,3,7,Hemphill County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,213,3,7,Henderson County                                            ,19,19,6123303,0,0,0,0,0,0,0,0,0,7,7,2805000,0,0,0,0,0,0,0,0,0
202509,48,215,3,7,Hidalgo County                                              ,386,386,97691013,18,36,3648026,28,110,12209547,1,5,470983,339,339,88051565,17,34,3475804,25,100,11058353,0,0,0
202509,48,217,3,7,Hill County                                                 ,5,5,1247876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,219,3,7,Hockley County                                              ,1,1,308610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,221,3,7,Hood County                                                 ,26,26,7696156,0,0,0,0,0,0,0,0,0,25,25,7439936,0,0,0,0,0,0,0,0,0
202509,48,223,3,7,Hopkins County                                              ,4,4,807854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,225,3,7,Houston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,227,3,7,Howard County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,231,3,7,Hunt County                                                 ,28,28,6458352,3,6,1414930,0,0,0,1,340,12345789,15,15,3081990,3,6,1414930,0,0,0,1,340,12345789
202509,48,233,3,7,Hutchinson County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,237,3,7,Jack County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,239,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,241,3,7,Jasper County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,245,3,7,Jefferson County                                            ,24,24,8349331,0,0,0,0,0,0,0,0,0,22,22,7775310,0,0,0,0,0,0,0,0,0
202509,48,249,3,7,Jim Wells County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,251,3,7,Johnson County                                              ,182,182,51381691,1,2,186286,2,8,635489,1,8,696102,133,133,38196387,0,0,0,0,0,0,0,0,0
202509,48,253,3,7,Jones County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,255,3,7,Karnes County                                               ,7,7,1052876,0,0,0,0,0,0,0,0,0,1,1,25000,0,0,0,0,0,0,0,0,0
202509,48,257,3,7,Kaufman County                                              ,71,71,20385324,0,0,0,0,0,0,0,0,0,59,59,16771852,0,0,0,0,0,0,0,0,0
202509,48,259,3,7,Kendall County                                              ,36,36,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,265,3,7,Kerr County                                                 ,7,7,2009726,0,0,0,0,0,0,1,35,3921830,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,267,3,7,Kimble County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,271,3,7,Kinney County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,273,3,7,Kleberg County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,277,3,7,Lamar County                                                ,3,3,408685,0,0,0,0,0,0,1,8,801745,2,2,203994,0,0,0,0,0,0,0,0,0
202509,48,279,3,7,Lamb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,281,3,7,Lampasas County                                             ,1,1,298800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,283,3,7,La Salle County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,285,3,7,Lavaca County                                               ,2,2,386974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,287,3,7,Lee County                                                  ,1,1,296205,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202509,48,289,3,7,Leon County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,291,3,7,Liberty County                                              ,91,91,17039949,0,0,0,0,0,0,0,0,0,88,88,16289157,0,0,0,0,0,0,0,0,0
202509,48,293,3,7,Limestone County                                            ,2,2,605281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,295,3,7,Lipscomb County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,297,3,7,Live Oak County                                             ,1,1,271254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,299,3,7,Llano County                                                ,7,7,2118484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,303,3,7,Lubbock County                                              ,223,223,66275126,0,0,0,0,0,0,1,59,20000000,223,223,66275126,0,0,0,0,0,0,1,59,20000000
202509,48,305,3,7,Lynn County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,307,3,7,McCulloch County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,309,3,7,McLennan County                                             ,56,56,16202249,4,8,936813,0,0,0,1,7,720000,48,48,14710610,4,8,936813,0,0,0,0,0,0
202509,48,313,3,7,Madison County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,315,3,7,Marion County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,317,3,7,Martin County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,319,3,7,Mason County                                                ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,321,3,7,Matagorda County                                            ,17,17,3771555,0,0,0,0,0,0,0,0,0,17,17,3771555,0,0,0,0,0,0,0,0,0
202509,48,323,3,7,Maverick County                                             ,3,3,169379,4,8,1723014,0,0,0,0,0,0,3,3,169379,4,8,1723014,0,0,0,0,0,0
202509,48,325,3,7,Medina County                                               ,1,1,621900,0,0,0,0,0,0,0,0,0,1,1,621900,0,0,0,0,0,0,0,0,0
202509,48,329,3,7,Midland County                                              ,76,76,19266170,0,0,0,0,0,0,0,0,0,76,76,19266170,0,0,0,0,0,0,0,0,0
202509,48,331,3,7,Milam County                                                ,3,3,647381,0,0,0,0,0,0,0,0,0,1,1,158300,0,0,0,0,0,0,0,0,0
202509,48,335,3,7,Mitchell County                                             ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,337,3,7,Montague County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,339,3,7,Montgomery County                                           ,850,850,207166799,1,2,323152,0,0,0,0,0,0,838,838,203768857,1,2,323152,0,0,0,0,0,0
202509,48,341,3,7,Moore County                                                ,2,2,454980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,343,3,7,Morris County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,347,3,7,Nacogdoches County                                          ,2,2,487377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,349,3,7,Navarro County                                              ,35,35,8675364,1,2,310476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,353,3,7,Nolan County                                                ,1,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,355,3,7,Nueces County                                               ,99,99,27834205,0,0,0,0,0,0,2,12,1376197,1,1,50000,0,0,0,0,0,0,0,0,0
202509,48,357,3,7,Ochiltree County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,359,3,7,Oldham County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,361,3,7,Orange County                                               ,11,11,2646893,1,2,221104,0,0,0,1,6,613584,0,0,0,0,0,0,0,0,0,0,0,0
202509,48,363,3,7,Palo Pinto County                                           ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
